Date,Open,High,Low,Close,Volume,Currency
2019-12-05,94828.16,97131.52,94828.16,96780.16,77,CLP
2019-12-05,109.3657,112.0222,109.3657,111.617,77,EUR
2019-12-05,121.45,124.4,121.45,123.95,77,USD
2019-12-06,518.0891,522.4376,509.3922,512.2912,31,BRL
2019-12-06,97073.847,97888.6155,95444.31,95987.489,31,CLP
2019-12-06,113.1029,114.0522,111.2043,111.8372,31,EUR
2019-12-06,125.1,126.15,123.0,123.7,31,USD
2019-12-09,531.2756,531.2756,531.2756,527.3402,1,BRL
2019-12-09,99073.125,99073.125,99073.125,98339.25,1,CLP
2019-12-09,115.8995,115.8995,115.8995,115.041,1,EUR
2019-12-09,128.25,128.25,128.25,127.3,1,USD
2019-12-10,537.4512,542.635,537.4512,547.6114,39,BRL
2019-12-10,101016.72,101991.0325,101016.72,102926.3725,39,CLP
2019-12-10,116.8214,117.9482,116.8214,119.0299,39,EUR
2019-12-10,129.6,130.85,129.6,132.05,39,USD
2019-12-11,554.4987,554.4987,554.4987,552.0242,35,BRL
2019-12-11,103436.4185,103436.4185,103436.4185,102974.8205,35,CLP
2019-12-11,120.7764,120.7764,120.7764,120.2375,35,EUR
2019-12-11,134.45,134.45,134.45,133.85,35,USD
2019-12-12,553.0762,560.4396,551.6444,555.9397,8,BRL
2019-12-12,103779.52,105161.2,103510.86,104316.84,8,CLP
2019-12-12,121.4502,123.0671,121.1358,122.079,8,EUR
2019-12-12,135.2,137.0,134.85,135.9,8,USD
2019-12-13,567.7532,568.5749,552.7583,531.8065,62,BRL
2019-12-13,105532.284,105685.008,102745.071,98850.609,62,CLP
2019-12-13,124.2418,124.4216,120.9604,116.3756,62,EUR
2019-12-13,138.2,138.4,134.55,129.45,62,USD
2019-12-16,551.9857,551.9857,551.9857,551.7826,2,BRL
2019-12-16,103381.85,103381.85,103381.85,103343.8,2,CLP
2019-12-16,121.8846,121.8846,121.8846,121.8398,2,EUR
2019-12-16,135.85,135.85,135.85,135.8,2,USD
2019-12-17,541.1422,541.1422,537.0704,538.292,17,BRL
2019-12-17,100445.82,100445.82,99690.02,99916.76,17,CLP
2019-12-17,119.1847,119.1847,118.2879,118.557,17,EUR
2019-12-17,132.9,132.9,131.9,132.2,17,USD
2019-12-18,544.8207,550.3469,529.2578,535.1498,0,BRL
2019-12-18,100680.672,101701.896,97804.725,98893.53,0,CLP
2019-12-18,120.6318,121.8554,117.1859,118.4905,0,EUR
2019-12-18,134.08,135.44,130.25,131.7,0,USD
2019-12-19,542.6945,542.6945,513.5961,517.6658,30472,BRL
2019-12-19,100475.2245,100475.2245,95087.914,95841.384,30472,CLP
2019-12-19,119.8816,119.8816,113.4538,114.3528,30472,EUR
2019-12-19,133.35,133.35,126.2,127.2,30472,USD
2019-12-20,520.6072,537.6326,518.1458,536.1967,19029,BRL
2019-12-20,95980.815,99119.6675,95527.005,98854.945,19029,CLP
2019-12-20,114.5272,118.2726,113.9858,117.9567,19029,EUR
2019-12-20,126.9,131.05,126.3,130.7,19029,USD
2019-12-23,532.5014,536.9934,510.0416,511.6751,23911,BRL
2019-12-23,98086.88,98914.3,93949.78,94250.66,23911,CLP
2019-12-23,117.5817,118.5736,112.6223,112.983,23911,EUR
2019-12-23,130.4,131.5,124.9,125.3,23911,USD
2019-12-24,514.763,533.5485,511.9043,528.4437,15731,BRL
2019-12-24,94333.299,97775.847,93809.433,96840.372,15731,CLP
2019-12-24,113.6719,117.8202,113.0406,116.6929,15731,EUR
2019-12-24,126.05,130.65,125.35,129.4,15731,USD
2019-12-26,524.8464,526.6716,513.6924,516.3288,8886,BRL
2019-12-26,96454.76,96790.19,94404.91,94889.42,8886,CLP
2019-12-26,116.5765,116.9819,114.099,114.6846,8886,EUR
2019-12-26,129.4,129.85,126.65,127.3,8886,USD
2019-12-27,517.2683,537.2955,516.4591,536.0817,23561,BRL
2019-12-27,95593.445,99294.56,95443.905,99070.25,23561,CLP
2019-12-27,114.3746,118.8029,114.1957,118.5345,23561,EUR
2019-12-27,127.85,132.8,127.65,132.5,23561,USD
2019-12-30,532.5838,533.5886,521.7311,531.1769,15437,BRL
2019-12-30,99650.6,99838.62,97619.984,99387.372,15437,CLP
2019-12-30,118.296,118.5192,115.8854,117.9835,15437,EUR
2019-12-30,132.5,132.75,129.8,132.15,15437,USD
2019-12-31,528.5642,541.2257,516.7067,521.3291,17376,BRL
2019-12-31,98822.25,101189.475,96605.325,97469.55,17376,CLP
2019-12-31,117.2586,120.0674,114.628,115.6535,17376,EUR
2019-12-31,131.5,134.65,128.55,129.7,17376,USD
2020-01-02,521.6072,527.244,509.327,511.7427,21506,BRL
2020-01-02,96985.0165,98033.0985,94701.695,95150.873,21506,CLP
2020-01-02,115.9343,117.1872,113.2048,113.7418,21506,EUR
2020-01-02,129.55,130.95,126.5,127.1,21506,USD
2020-01-03,517.3478,522.4318,510.2302,513.8907,16566,BRL
2020-01-03,97140.096,98094.696,95803.656,96490.968,16566,CLP
2020-01-03,113.9458,115.0655,112.3781,113.1843,16566,EUR
2020-01-03,127.2,128.45,125.45,126.35,16566,USD
2020-01-06,512.8022,514.0208,493.7118,496.1489,24428,BRL
2020-01-06,97568.525,97800.371,93936.271,94399.963,24428,CLP
2020-01-06,112.7286,112.9965,108.532,109.0677,24428,EUR
2020-01-06,126.25,126.55,121.55,122.15,24428,USD
2020-01-07,498.7245,501.9789,487.5378,497.911,21308,BRL
2020-01-07,94294.112,94909.408,92179.032,94140.288,21308,CLP
2020-01-07,109.8986,110.6158,107.4335,109.7194,21308,EUR
2020-01-07,122.6,123.4,119.85,122.4,21308,USD
2020-01-08,497.9502,500.1859,480.6744,484.3328,23061,BRL
2020-01-08,92824.375,93241.1375,89603.9375,90285.9125,23061,CLP
2020-01-08,110.2868,110.7819,106.4605,107.2707,23061,EUR
2020-01-08,122.5,123.05,118.25,119.15,23061,USD
2020-01-09,485.8154,492.5685,478.8576,480.2901,24637,BRL
2020-01-09,91102.25,92368.625,89797.5,90066.125,24637,CLP
2020-01-09,106.8656,108.3511,105.3351,105.6502,24637,EUR
2020-01-09,118.7,120.35,117.0,117.35,24637,USD
2020-01-10,482.3276,488.0622,477.2073,487.243,21165,BRL
2020-01-10,90994.845,92076.737,90028.87,91922.181,21165,CLP
2020-01-10,105.8572,107.1158,104.7335,106.936,21165,EUR
2020-01-10,117.75,119.15,116.5,118.95,21165,USD
2020-01-13,491.615,491.615,473.3686,475.0274,22280,BRL
2020-01-13,91764.813,91764.813,88358.949,88668.573,22280,CLP
2020-01-13,106.446,106.446,102.4953,102.8544,22280,EUR
2020-01-13,118.55,118.55,114.15,114.55,22280,USD
2020-01-14,475.295,477.5682,469.9221,474.8817,18618,BRL
2020-01-14,88491.35,88914.5695,87491.013,88414.401,18618,CLP
2020-01-14,103.316,103.8101,102.1481,103.2262,18618,EUR
2020-01-14,115.0,115.55,113.7,114.9,18618,USD
2020-01-15,481.4467,485.8311,476.2272,477.2711,24677,BRL
2020-01-15,89311.38,90124.71,88343.13,88536.78,24677,CLP
2020-01-15,103.378,104.3194,102.2572,102.4814,24677,EUR
2020-01-15,115.3,116.35,114.05,114.3,24677,USD
2020-01-16,478.3569,481.705,470.196,472.707,16708,BRL
2020-01-16,88661.367,89281.919,87148.7715,87614.1855,16708,CLP
2020-01-16,102.6071,103.3253,100.8566,101.3952,16708,EUR
2020-01-16,114.3,115.1,112.35,112.95,16708,USD
2020-01-17,470.5141,471.9708,463.4387,466.7683,17839,BRL
2020-01-17,87403.477,87674.076,86089.139,86707.651,17839,CLP
2020-01-17,101.9259,102.2414,100.3932,101.1144,17839,EUR
2020-01-17,113.05,113.4,111.35,112.15,17839,USD
2020-01-21,469.7049,477.077,462.3328,467.8092,32011,BRL
2020-01-21,86269.78,87623.79,84915.77,85921.606,32011,CLP
2020-01-21,100.573,102.1515,98.9945,100.1671,32011,EUR
2020-01-21,111.5,113.25,109.75,111.05,32011,USD
2020-01-22,466.3934,469.3214,460.5373,464.3019,18581,BRL
2020-01-22,85921.9,86461.32,84843.06,85536.6,18581,CLP
2020-01-22,100.495,101.1259,99.2331,100.0443,18581,EUR
2020-01-22,111.5,112.2,110.1,111.0,18581,USD
2020-01-23,463.5733,474.2086,461.488,469.6208,22898,BRL
2020-01-23,86252.4,88231.2,85864.4,87377.6,22898,CLP
2020-01-23,100.5352,102.8416,100.0829,101.8467,22898,EUR
2020-01-23,111.15,113.7,110.65,112.6,22898,USD
2020-01-24,470.8482,471.0572,459.3488,460.6032,23990,BRL
2020-01-24,87403.498,87442.3095,85268.8655,85501.7345,23990,CLP
2020-01-24,102.1169,102.1623,99.623,99.895,23990,EUR
2020-01-24,112.6,112.65,109.85,110.15,23990,USD
2020-01-27,462.847,462.847,446.6474,448.5408,25500,BRL
2020-01-27,86636.0,86636.0,83603.74,83958.16,25500,CLP
2020-01-27,99.814,99.814,96.3205,96.7288,25500,EUR
2020-01-27,110.0,110.0,106.15,106.6,25500,USD
2020-01-28,446.2948,447.9726,440.003,440.6322,23885,BRL
2020-01-28,83536.768,83850.816,82359.088,82476.856,23885,CLP
2020-01-28,96.5154,96.8783,95.1548,95.2909,23885,EUR
2020-01-28,106.4,106.8,104.9,105.05,23885,USD
2020-01-29,448.4436,449.2897,431.0981,431.7327,32681,BRL
2020-01-29,83952.0,84110.4,80704.8,80823.6,32681,CLP
2020-01-29,96.248,96.4296,92.5252,92.6614,32681,EUR
2020-01-29,106.0,106.2,101.9,102.05,32681,USD
2020-01-30,432.8064,439.1712,428.1389,430.6848,24626,BRL
2020-01-30,81217.5,82411.875,80341.625,80819.375,24626,CLP
2020-01-30,92.4426,93.802,91.4457,91.9894,24626,EUR
2020-01-30,102.0,103.5,100.9,101.5,24626,USD
2020-01-31,434.4495,442.1578,428.8824,439.5884,23166,BRL
2020-01-31,81092.0285,82530.8225,80052.8995,82051.2245,23166,CLP
2020-01-31,91.4369,93.0592,90.2652,92.5184,23166,EUR
2020-01-31,101.45,103.25,100.15,102.65,23166,USD
2020-02-03,433.296,434.5704,415.4544,415.8792,31237,BRL
2020-02-03,80223.0,80458.95,76919.7,76998.35,31237,CLP
2020-02-03,92.208,92.4792,88.4112,88.5016,31237,EUR
2020-02-03,102.0,102.3,97.8,97.9,31237,USD
2020-02-04,421.0026,432.9157,415.2587,417.5988,29518,BRL
2020-02-04,77309.635,79497.275,76254.88,76684.595,29518,CLP
2020-02-04,89.5893,92.1244,88.367,88.865,29518,EUR
2020-02-04,98.95,101.75,97.6,98.15,29518,USD
2020-02-05,417.2164,420.3932,413.1925,414.0397,29230,BRL
2020-02-05,76423.195,77005.0975,75686.1185,75841.2925,29230,CLP
2020-02-05,89.5365,90.2182,88.673,88.8548,29230,EUR
2020-02-05,98.5,99.25,97.55,97.75,29230,USD
2020-02-06,421.6121,425.4664,417.1155,420.3274,34189,BRL
2020-02-06,77091.2725,77796.0175,76269.07,76856.3575,34189,CLP
2020-02-06,89.6584,90.478,88.7022,89.3852,34189,EUR
2020-02-06,98.45,99.35,97.4,98.15,34189,USD
2020-02-07,424.931,431.6279,422.1226,424.931,23661,BRL
2020-02-07,77807.6355,79033.887,77293.401,77807.6355,23661,CLP
2020-02-07,89.8427,91.2586,89.2489,89.8427,23661,EUR
2020-02-07,98.35,99.9,97.7,98.35,23661,USD
2020-02-10,426.2386,435.5376,424.0761,433.8075,45770,BRL
2020-02-10,78163.947,79869.198,77767.377,79551.942,45770,CLP
2020-02-10,90.3112,92.2815,89.853,91.9149,45770,EUR
2020-02-10,98.55,100.7,98.05,100.3,45770,USD
2020-02-11,435.9957,438.3782,431.0141,435.3459,36364,BRL
2020-02-11,79664.475,80099.8,78754.25,79545.75,36364,CLP
2020-02-11,92.1853,92.6891,91.1321,92.048,36364,EUR
2020-02-11,100.65,101.2,99.5,100.5,36364,USD
2020-02-12,439.8752,445.537,435.52,438.3509,36213,BRL
2020-02-12,79848.58,80876.334,79058.0,79571.877,36213,CLP
2020-02-12,92.8695,94.0648,91.95,92.5477,36213,EUR
2020-02-12,101.0,102.3,100.0,100.65,36213,USD
2020-02-13,437.1951,455.2484,434.8025,454.3784,28558,BRL
2020-02-13,79756.8,83050.24,79320.32,82891.52,28558,CLP
2020-02-13,92.6912,96.5187,92.1839,96.3342,28558,EUR
2020-02-13,100.5,104.65,99.95,104.45,28558,USD
2020-02-14,447.595,470.1574,445.4462,468.8682,9664,BRL
2020-02-14,82403.48,86557.28,82007.88,86319.92,9664,CLP
2020-02-14,96.1305,100.9762,95.669,100.6993,9664,EUR
2020-02-14,104.15,109.4,103.65,109.1,9664,USD
2020-02-18,477.8422,485.6828,454.756,464.1211,14616,BRL
2020-02-18,87387.02,88820.9,83165.04,84877.73,14616,CLP
2020-02-18,101.637,103.3048,96.7266,98.7186,14616,EUR
2020-02-18,109.7,111.5,104.4,106.55,14616,USD
2020-02-19,464.0314,470.3611,460.5392,466.214,17063,BRL
2020-02-19,84608.422,85762.535,83971.67,85006.392,17063,CLP
2020-02-19,98.3488,99.6903,97.6086,98.8114,17063,EUR
2020-02-19,106.3,107.75,105.5,106.8,17063,USD
2020-02-20,470.3242,470.3242,456.924,455.1666,721,BRL
2020-02-20,86376.504,86376.504,83915.52,83592.768,721,CLP
2020-02-20,99.2461,99.2461,96.4184,96.0476,721,EUR
2020-02-20,107.05,107.05,104.0,103.6,721,USD
2020-02-21,459.1626,481.5501,459.1626,477.8188,26,BRL
2020-02-21,83921.626,88013.407,83921.626,87331.4435,26,CLP
2020-02-21,96.4307,101.1324,96.4307,100.3488,26,EUR
2020-02-21,104.6,109.7,104.6,108.85,26,USD
2020-02-24,462.7462,469.7675,451.5561,464.721,878,BRL
2020-02-24,85101.3135,86392.5615,83043.387,85464.477,878,CLP
2020-02-24,97.13,98.6038,94.7812,97.5445,878,EUR
2020-02-24,105.45,107.05,102.9,105.9,878,USD
2020-02-25,467.1345,472.6199,455.9444,469.9869,104,BRL
2020-02-25,86474.6575,87490.095,84403.165,87002.685,104,CLP
2020-02-25,97.8169,98.9655,95.4737,98.4142,104,EUR
2020-02-25,106.45,107.7,103.9,107.1,104,USD
2020-02-26,468.8602,486.6622,468.8602,485.5496,17,BRL
2020-02-26,85470.455,88715.655,85470.455,88512.83,17,CLP
2020-02-26,96.8061,100.4817,96.8061,100.252,17,EUR
2020-02-26,105.35,109.35,105.35,109.1,17,USD
2020-02-27,493.0444,497.082,483.6231,485.4177,412,BRL
2020-02-27,89377.274,90109.208,87669.428,87994.732,412,CLP
2020-02-27,99.8881,100.7061,97.9794,98.343,412,EUR
2020-02-27,109.9,110.8,107.8,108.2,412,USD
2020-02-28,482.0196,491.8613,482.0196,492.5323,110,BRL
2020-02-28,88054.3775,89852.2395,88054.3775,89974.821,110,CLP
2020-02-28,97.7077,99.7027,97.7077,99.8387,110,EUR
2020-02-28,107.75,109.95,107.75,110.1,110,USD
2020-03-02,504.4886,508.7393,504.4886,512.99,17,BRL
2020-03-02,91498.88,92269.824,91498.88,93040.768,17,CLP
2020-03-02,101.2495,102.1026,101.2495,102.9557,17,EUR
2020-03-02,112.75,113.7,112.75,114.65,17,USD
2020-03-03,535.9068,545.1621,534.1008,546.5165,119,BRL
2020-03-03,96447.311,98112.9975,96122.299,98356.7565,119,CLP
2020-03-03,106.2246,108.0592,105.8667,108.3276,119,EUR
2020-03-03,118.7,120.75,118.3,121.05,119,USD
2020-03-04,544.9272,544.9272,544.9272,537.1328,62,BRL
2020-03-04,97383.313,97383.313,97383.313,95990.367,62,CLP
2020-03-04,106.7035,106.7035,106.7035,105.1773,62,EUR
2020-03-04,118.85,118.85,118.85,117.15,62,USD
2020-03-05,529.874,531.9474,529.874,506.1449,82,BRL
2020-03-05,94823.25,95194.2975,94823.25,90576.8175,82,CLP
2020-03-05,102.2925,102.6928,102.2925,97.7116,82,EUR
2020-03-05,115.0,115.45,115.0,109.85,82,USD
2020-03-06,488.6323,491.4086,488.6323,488.6323,42,BRL
2020-03-06,87243.552,87739.254,87243.552,87243.552,42,CLP
2020-03-06,93.5616,94.0932,93.5616,93.5616,42,EUR
2020-03-06,105.6,106.2,105.6,105.6,42,USD
2020-03-09,489.941,518.0524,489.941,514.7452,36,BRL
2020-03-09,86886.082,91871.349,86886.082,91284.847,36,CLP
2020-03-09,90.5612,95.7573,90.5612,95.146,36,EUR
2020-03-09,103.7,109.65,103.7,108.95,36,USD
2020-03-10,516.8661,531.4944,516.8661,530.5656,92,BRL
2020-03-10,92693.979,95317.3935,92693.979,95150.8275,92,CLP
2020-03-10,98.6563,101.4485,98.6563,101.2712,92,EUR
2020-03-10,111.3,114.45,111.3,114.25,92,USD
2020-03-11,550.3774,558.9484,537.0393,537.1356,0,BRL
2020-03-11,96044.004,97539.7024,93716.4284,93733.234,0,CLP
2020-03-11,101.407,102.9862,98.9494,98.9672,0,EUR
2020-03-11,114.3,116.08,111.53,111.55,0,USD
2020-03-12,523.3865,529.4718,514.7616,523.0031,0,BRL
2020-03-12,92640.1476,93717.26,91113.5316,92572.298,0,CLP
2020-03-12,97.6407,98.776,96.0317,97.5692,0,EUR
2020-03-12,109.23,110.5,107.43,109.15,0,USD
2020-03-13,540.1445,541.1165,522.407,520.2202,62,BRL
2020-03-13,93110.355,93277.895,90052.75,89675.785,62,CLP
2020-03-13,100.0683,100.2484,96.7822,96.3771,62,EUR
2020-03-13,111.15,111.35,107.5,107.05,62,USD
2020-03-16,535.3035,535.3035,524.3024,519.552,4,BRL
2020-03-16,91206.6,91206.6,89332.2,88522.8,4,CLP
2020-03-16,95.7134,95.7134,93.7464,92.897,4,EUR
2020-03-16,107.05,107.05,104.85,103.9,4,USD
2020-03-17,523.044,523.044,515.028,515.529,13,BRL
2020-03-17,88541.64,88541.64,87184.68,87269.49,13,CLP
2020-03-17,94.9309,94.9309,93.476,93.567,13,EUR
2020-03-17,104.4,104.4,102.8,102.9,13,USD
2020-03-18,552.6315,552.6315,552.6315,551.8654,18,BRL
2020-03-18,93895.96,93895.96,93895.96,93765.79,18,CLP
2020-03-18,99.1112,99.1112,99.1112,98.9738,18,EUR
2020-03-18,108.2,108.2,108.2,108.05,18,USD
2020-03-19,581.7084,581.7084,568.204,594.4484,37,BRL
2020-03-19,98418.9885,98418.9885,96134.185,100574.4635,37,CLP
2020-03-19,106.7417,106.7417,104.2636,109.0794,37,EUR
2020-03-19,114.15,114.15,111.5,116.65,37,USD
2020-03-20,577.296,607.9332,577.296,606.1608,24832,BRL
2020-03-20,98393.4,103615.155,98393.4,103313.07,24832,CLP
2020-03-20,106.5786,112.2347,106.5786,111.9075,24832,EUR
2020-03-20,114.0,120.05,114.0,119.7,24832,USD
2020-03-23,620.7081,642.573,599.872,623.7949,26987,BRL
2020-03-23,103819.325,107476.45,100334.3,104335.625,26987,CLP
2020-03-23,112.4941,116.4568,108.7178,113.0535,26987,EUR
2020-03-23,120.65,124.9,116.6,121.25,26987,USD
2020-03-24,619.3343,642.792,616.0196,640.4972,21152,BRL
2020-03-24,102649.54,106537.46,102100.16,106157.12,21152,CLP
2020-03-24,112.5477,116.8105,111.9454,116.3935,21152,EUR
2020-03-24,121.45,126.05,120.8,125.6,21152,USD
2020-03-25,635.6189,656.7726,616.228,654.5062,25571,BRL
2020-03-25,106575.9,110122.8,103324.575,109742.775,25571,CLP
2020-03-25,115.9526,119.8115,112.4152,119.3981,25571,EUR
2020-03-25,126.2,130.4,122.35,129.95,25571,USD
2020-03-26,644.812,656.1112,622.9667,625.9798,17978,BRL
2020-03-26,106238.16,108099.81,102638.97,103135.41,17978,CLP
2020-03-26,116.3946,118.4342,112.4513,112.9952,17978,EUR
2020-03-26,128.4,130.65,124.05,124.65,17978,USD
2020-03-27,629.048,629.048,589.7803,590.8002,19516,BRL
2020-03-27,102960.245,102960.245,96533.055,96699.995,19516,CLP
2020-03-27,110.682,110.682,103.7727,103.9522,19516,EUR
2020-03-27,123.35,123.35,115.65,115.85,19516,USD
2020-03-30,603.4963,627.6466,603.4963,619.5965,14430,BRL
2020-03-30,99563.646,103547.9055,99563.646,102219.819,14430,CLP
2020-03-30,105.161,109.3692,105.161,107.9665,14430,EUR
2020-03-30,116.2,120.85,116.2,119.3,14430,USD
2020-03-31,617.5258,626.6338,605.8154,622.2099,14185,BRL
2020-03-31,101354.3895,102849.292,99432.372,102123.1965,14185,CLP
2020-03-31,107.5444,109.1306,105.505,108.3601,14185,EUR
2020-03-31,118.65,120.4,116.4,119.55,14185,USD
2020-04-01,618.1051,624.6667,598.9451,608.9188,17245,BRL
2020-04-01,101691.255,102770.78,98539.042,100179.92,17245,CLP
2020-04-01,107.3762,108.5161,104.0478,105.7804,17245,EUR
2020-04-01,117.75,119.0,114.1,116.0,17245,USD
2020-04-02,613.8481,630.9213,612.5348,626.9814,17216,BRL
2020-04-02,100540.077,103336.442,100324.972,102691.127,17216,CLP
2020-04-02,107.5955,110.5881,107.3653,109.8975,17216,EUR
2020-04-02,116.85,120.1,116.6,119.35,17216,USD
2020-04-03,634.3136,637.7915,611.5736,614.7839,15077,BRL
2020-04-03,102486.475,103048.4,98812.35,99331.05,15077,CLP
2020-04-03,109.6706,110.2719,105.7389,106.294,15077,EUR
2020-04-03,118.55,119.2,114.3,114.9,15077,USD
2020-04-06,607.1316,622.7261,594.1801,616.6469,18789,BRL
2020-04-06,97568.5205,100074.634,95487.172,99097.6745,18789,CLP
2020-04-06,106.397,109.1299,104.1274,108.0646,18789,EUR
2020-04-06,114.85,117.8,112.4,116.65,18789,USD
2020-04-07,611.1649,631.2673,610.9038,626.0459,22940,BRL
2020-04-07,100444.1165,103747.917,100401.21,102889.787,22940,CLP
2020-04-07,107.4519,110.9862,107.406,110.0682,22940,EUR
2020-04-07,117.05,120.9,117.0,119.9,22940,USD
2020-04-08,614.796,618.6385,604.8056,613.7713,20568,BRL
2020-04-08,101139.6,101771.7225,99496.0815,100971.034,20568,CLP
2020-04-08,110.496,111.1866,108.7004,110.3118,20568,EUR
2020-04-08,120.0,120.75,118.05,119.8,20568,USD
2020-04-09,612.84,623.054,597.0083,605.6902,21970,BRL
2020-04-09,100809.6,102489.76,98205.352,99633.488,21970,CLP
2020-04-09,109.776,111.6056,106.9401,108.4953,21970,EUR
2020-04-09,120.0,122.0,116.9,118.6,21970,USD
2020-04-13,618.4686,627.0476,606.25,622.6282,14231,BRL
2020-04-13,100938.591,102338.748,98944.428,101617.455,14231,CLP
2020-04-13,108.9701,110.4817,106.8173,109.703,14231,EUR
2020-04-13,118.95,120.6,116.6,119.75,14231,USD
2020-04-14,618.9358,621.2587,597.5131,604.9981,14615,BRL
2020-04-14,101669.205,102050.7825,98150.2125,99379.74,14615,CLP
2020-04-14,109.169,109.5787,105.3904,106.7106,14615,EUR
2020-04-14,119.9,120.35,115.75,117.2,14615,USD
2020-04-15,612.6939,634.688,600.1258,629.4513,9063,BRL
2020-04-15,100058.4,103650.24,98005.92,102795.04,9063,CLP
2020-04-15,107.2305,111.0798,105.0309,110.1633,9063,EUR
2020-04-15,117.0,121.2,114.6,120.2,9063,USD
2020-04-16,627.211,632.4443,617.0061,620.6694,7041,BRL
2020-04-16,101998.3425,102849.3925,100338.795,100934.53,7041,CLP
2020-04-16,110.5736,111.4962,108.7745,109.4204,7041,EUR
2020-04-16,119.85,120.85,117.9,118.6,7041,USD
2020-04-17,619.4543,626.2615,605.8399,607.6726,10691,BRL
2020-04-17,100785.685,101893.22,98570.615,98868.7975,10691,CLP
2020-04-17,108.7768,109.9722,106.3862,106.708,10691,EUR
2020-04-17,118.3,119.6,115.7,116.05,10691,USD
2020-04-20,618.3438,620.7364,601.0642,604.2543,5968,BRL
2020-04-20,99523.725,99908.8125,96742.5375,97255.9875,5968,CLP
2020-04-20,107.0542,107.4684,104.0625,104.6148,5968,EUR
2020-04-20,116.3,116.75,113.05,113.65,5968,USD
2020-04-21,600.7419,603.6659,581.3374,582.9323,8794,BRL
2020-04-21,96812.75,97283.9625,93685.6125,93942.6375,8794,CLP
2020-04-21,104.0504,104.5568,100.6895,100.9657,8794,EUR
2020-04-21,113.0,113.55,109.35,109.65,8794,USD
2020-04-22,598.4697,611.8418,598.4697,603.6548,124,BRL
2020-04-22,94079.7,96181.8,94079.7,94894.8,124,CLP
2020-04-22,101.3056,103.5692,101.3056,102.1833,124,EUR
2020-04-22,109.65,112.1,109.65,110.6,124,USD
2020-04-23,619.752,628.6056,612.2818,614.4952,39,BRL
2020-04-23,96248.32,97623.296,95088.184,95431.928,39,CLP
2020-04-23,103.8912,105.3754,102.6389,103.01,39,EUR
2020-04-23,112.0,113.6,110.65,111.05,39,USD
2020-04-24,611.9021,611.9021,587.0235,588.1416,35,BRL
2020-04-24,93754.87,93754.87,89943.0,90114.32,35,CLP
2020-04-24,101.1209,101.1209,97.0095,97.1943,35,EUR
2020-04-24,109.45,109.45,105.0,105.2,35,USD
2020-04-27,604.8282,604.8282,589.5662,591.262,32,BRL
2020-04-27,91613.4,91613.4,89301.66,89558.52,32,CLP
2020-04-27,98.7824,98.7824,96.2898,96.5667,32,EUR
2020-04-27,107.0,107.0,104.3,104.6,32,USD
2020-04-28,586.5643,599.2141,582.7144,581.3394,0,BRL
2020-04-28,90007.2675,91948.3525,89416.5025,89205.515,0,CLP
2020-04-28,98.5446,100.6698,97.8978,97.6668,0,EUR
2020-04-28,106.65,108.95,105.95,105.7,0,USD
2020-04-29,555.0859,555.3527,552.1518,552.952,16,BRL
2020-04-29,86730.8775,86772.555,86272.425,86397.4575,16,CLP
2020-04-29,95.6636,95.7095,95.1579,95.2958,16,EUR
2020-04-29,104.05,104.1,103.5,103.65,16,USD
2020-04-30,569.1518,571.0718,563.1174,574.089,14,BRL
2020-04-30,86465.25,86756.94,85548.51,87215.31,14,CLP
2020-04-30,94.6719,94.9912,93.6681,95.4931,14,EUR
2020-04-30,103.75,104.1,102.65,104.65,14,USD
2020-05-01,571.8738,571.8738,568.8567,572.9709,2,BRL
2020-05-01,86881.95,86881.95,86423.58,87048.63,2,CLP
2020-05-01,94.9196,94.9196,94.4189,95.1017,2,EUR
2020-05-01,104.25,104.25,103.7,104.45,2,USD
2020-05-04,576.1255,576.1255,573.353,585.2747,2,BRL
2020-05-04,86907.155,86907.155,86488.93,88287.2975,2,CLP
2020-05-04,95.2347,95.2347,94.7764,96.7471,2,EUR
2020-05-04,103.9,103.9,103.4,105.55,2,USD
2020-05-05,604.1299,604.1299,604.1299,607.198,49,BRL
2020-05-05,90305.955,90305.955,90305.955,90764.5725,49,CLP
2020-05-05,99.9284,99.9284,99.9284,100.4359,49,EUR
2020-05-05,108.3,108.3,108.3,108.85,49,USD
2020-05-06,615.9692,623.6831,615.6835,624.8259,6,BRL
2020-05-06,90779.458,91916.3065,90737.3525,92084.7285,6,CLP
2020-05-06,99.8551,101.1056,99.8088,101.2909,6,EUR
2020-05-06,107.8,109.15,107.75,109.35,6,USD
2020-05-07,623.8849,623.8849,609.8912,626.5087,4,BRL
2020-05-07,89477.68,89477.68,87470.704,89853.988,4,CLP
2020-05-07,98.7396,98.7396,96.5249,99.1549,4,EUR
2020-05-07,107.0,107.0,104.6,107.45,4,USD
2020-05-08,620.4782,627.0699,620.4782,631.0822,2,BRL
2020-05-08,89336.56,90285.632,89336.56,90863.328,2,CLP
2020-05-08,99.8498,100.9106,99.8498,101.5562,2,EUR
2020-05-08,108.25,109.4,108.25,110.1,2,USD
2020-05-11,629.5076,629.5076,629.5076,633.8711,10,BRL
2020-05-11,88939.318,88939.318,88939.318,89555.8105,10,CLP
2020-05-11,100.0958,100.0958,100.0958,100.7896,10,EUR
2020-05-11,108.2,108.2,108.2,108.95,10,USD
2020-05-12,634.1734,634.1734,634.1734,621.5194,1,BRL
2020-05-12,88792.465,88792.465,88792.465,87020.736,1,CLP
